payment_id,customer_id,amount,currency,payment_method,status,failure_reason,attempt_number,customer_success_rate,timestamp
pay_000670,cust_01326,4329.49,INR,UPI,SUCCESS,,1,0.831,2026-06-02 17:38:15.661676
pay_003670,cust_00280,2370.72,INR,WALLET,SUCCESS,,1,0.484,2026-06-02 17:56:15.661676
pay_008831,cust_00418,1331.08,INR,CARD,FAILED,TIMEOUT,1,0.716,2026-06-02 17:58:15.661676
pay_004659,cust_01803,2201.44,INR,CARD,SUCCESS,,1,0.704,2026-06-02 18:22:15.661676
pay_003784,cust_00970,707.84,INR,CARD,FAILED,BANK_ERROR,3,0.695,2026-06-02 18:25:15.661676
pay_007317,cust_01162,860.42,INR,WALLET,SUCCESS,,1,0.735,2026-06-02 18:33:15.661676
pay_001157,cust_02133,1042.61,INR,NETBANKING,SUCCESS,,1,0.619,2026-06-02 18:52:15.661676
pay_001341,cust_01139,2055.88,INR,CARD,SUCCESS,,1,0.909,2026-06-02 19:01:15.661676
pay_005173,cust_02089,1297.63,INR,CARD,SUCCESS,,1,0.858,2026-06-02 19:04:15.661676
pay_000538,cust_02912,1329.23,INR,UPI,SUCCESS,,1,0.8,2026-06-02 19:06:15.661676
pay_006540,cust_01635,797.43,INR,WALLET,SUCCESS,,1,0.771,2026-06-02 19:22:15.661676
pay_006675,cust_00329,3823.21,INR,NETBANKING,SUCCESS,,1,0.501,2026-06-02 19:41:15.661676
pay_008159,cust_00521,2562.55,INR,CARD,SUCCESS,,1,0.53,2026-06-02 19:56:15.661676
pay_002877,cust_01306,854.74,INR,UPI,SUCCESS,,1,0.885,2026-06-02 20:01:15.661676
pay_003083,cust_01575,374.78,INR,WALLET,SUCCESS,,1,0.597,2026-06-02 20:04:15.661676
pay_001879,cust_02088,470.24,INR,CARD,SUCCESS,,1,0.983,2026-06-02 20:04:15.661676
pay_008885,cust_02155,7261.84,INR,WALLET,SUCCESS,,1,0.933,2026-06-02 20:16:15.661676
pay_008214,cust_00181,826.66,INR,UPI,SUCCESS,,1,0.503,2026-06-02 20:32:15.661676
pay_009750,cust_02930,4545.44,INR,CARD,SUCCESS,,1,0.596,2026-06-02 21:01:15.661676
pay_007645,cust_00029,3851.62,INR,CARD,SUCCESS,,1,0.662,2026-06-02 21:31:15.661676
pay_000849,cust_02811,1085.51,INR,CARD,SUCCESS,,1,0.629,2026-06-02 21:39:15.661676
pay_005416,cust_00130,3028.06,INR,NETBANKING,SUCCESS,,1,0.877,2026-06-02 21:42:15.661676
pay_003030,cust_00564,1858.55,INR,UPI,SUCCESS,,1,0.758,2026-06-02 22:26:15.661676
pay_003128,cust_02135,5190.79,INR,NETBANKING,SUCCESS,,1,0.63,2026-06-02 22:30:15.661676
pay_009522,cust_02141,8830.58,INR,WALLET,SUCCESS,,1,0.963,2026-06-02 22:35:15.661676
pay_007518,cust_02315,1483.45,INR,WALLET,SUCCESS,,1,0.596,2026-06-02 23:09:15.661676
pay_009618,cust_02215,708.06,INR,NETBANKING,SUCCESS,,1,0.68,2026-06-02 23:13:15.661676
pay_009924,cust_01092,4177.9,INR,CARD,SUCCESS,,1,0.765,2026-06-02 23:37:15.661676
pay_009475,cust_01084,329.82,INR,CARD,SUCCESS,,1,0.892,2026-06-02 23:57:15.661676
pay_008120,cust_01285,1823.36,INR,WALLET,SUCCESS,,1,0.8,2026-06-03 00:16:15.661676
pay_000001,cust_02620,2690.2,INR,UPI,SUCCESS,,1,0.582,2026-06-03 00:24:15.661676
pay_005650,cust_01947,3831.12,INR,NETBANKING,SUCCESS,,1,0.531,2026-06-03 00:25:15.661676
pay_009991,cust_00836,5692.47,INR,WALLET,FAILED,TIMEOUT,1,0.677,2026-06-03 00:30:15.661676
pay_009424,cust_01591,1982.03,INR,CARD,FAILED,LIMIT_EXCEEDED,3,0.832,2026-06-03 00:36:15.661676
pay_002107,cust_00323,879.63,INR,WALLET,SUCCESS,,1,0.52,2026-06-03 01:00:15.661676
pay_002823,cust_02954,1738.68,INR,WALLET,FAILED,BANK_ERROR,2,0.775,2026-06-03 01:03:15.661676
pay_009765,cust_02935,2036.2,INR,UPI,SUCCESS,,1,0.765,2026-06-03 01:30:15.661676
pay_007898,cust_00054,1641.77,INR,UPI,SUCCESS,,1,0.763,2026-06-03 01:38:15.661676
pay_003662,cust_02506,1009.83,INR,WALLET,SUCCESS,,1,0.726,2026-06-03 01:44:15.661676
pay_008359,cust_02667,1151.21,INR,UPI,SUCCESS,,1,0.942,2026-06-03 02:06:15.661676
pay_005005,cust_01843,3249.52,INR,NETBANKING,SUCCESS,,1,0.519,2026-06-03 02:11:15.661676
pay_000164,cust_01321,937.72,INR,NETBANKING,SUCCESS,,1,0.969,2026-06-03 02:16:15.661676
pay_005148,cust_01660,1526.74,INR,NETBANKING,SUCCESS,,1,0.922,2026-06-03 02:19:15.661676
pay_001901,cust_01777,3157.59,INR,WALLET,FAILED,NETWORK_ERROR,3,0.517,2026-06-03 02:22:15.661676
pay_002573,cust_02138,1422.62,INR,NETBANKING,SUCCESS,,1,0.65,2026-06-03 02:26:15.661676
pay_004338,cust_02307,2704.31,INR,UPI,SUCCESS,,1,0.567,2026-06-03 02:33:15.661676
pay_003227,cust_01667,918.3,INR,UPI,FAILED,NETWORK_ERROR,1,0.92,2026-06-03 02:53:15.661676
pay_003468,cust_02690,2009.3,INR,CARD,FAILED,INSUFFICIENT_FUNDS,4,0.871,2026-06-03 03:02:15.661676
pay_003322,cust_01781,877.21,INR,WALLET,SUCCESS,,1,0.476,2026-06-03 03:06:15.661676
pay_000509,cust_01672,1879.61,INR,UPI,SUCCESS,,1,0.749,2026-06-03 03:08:15.661676
pay_009199,cust_01664,247.16,INR,UPI,SUCCESS,,1,0.968,2026-06-03 03:13:15.661676
pay_003639,cust_02705,1637.64,INR,CARD,SUCCESS,,1,0.478,2026-06-03 03:14:15.661676
pay_005612,cust_00337,7429.47,INR,UPI,FAILED,BANK_ERROR,3,0.88,2026-06-03 03:15:15.661676
pay_002743,cust_00635,1872.09,INR,NETBANKING,SUCCESS,,1,0.9,2026-06-03 03:20:15.661676
pay_000975,cust_01939,1265.29,INR,UPI,SUCCESS,,1,0.733,2026-06-03 03:21:15.661676
pay_001753,cust_00183,1071.42,INR,WALLET,SUCCESS,,1,0.825,2026-06-03 04:07:15.661676
pay_006974,cust_00973,4588.22,INR,NETBANKING,SUCCESS,,1,0.909,2026-06-03 04:13:15.661676
pay_006361,cust_00490,3709.63,INR,WALLET,SUCCESS,,1,0.556,2026-06-03 04:24:15.661676
pay_003287,cust_02851,1388.4,INR,CARD,SUCCESS,,1,0.98,2026-06-03 04:31:15.661676
pay_005271,cust_00567,5077.66,INR,CARD,SUCCESS,,1,0.904,2026-06-03 04:53:15.661676
pay_008852,cust_00595,988.87,INR,NETBANKING,SUCCESS,,1,0.835,2026-06-03 04:57:15.661676
pay_003010,cust_02806,1240.29,INR,WALLET,SUCCESS,,1,0.97,2026-06-03 05:27:15.661676
pay_002355,cust_02084,4767.39,INR,CARD,SUCCESS,,1,0.471,2026-06-03 05:30:15.661676
pay_002216,cust_01681,2236.58,INR,WALLET,FAILED,BANK_ERROR,4,0.498,2026-06-03 06:13:15.661676
pay_007328,cust_00111,2506.16,INR,CARD,SUCCESS,,1,0.714,2026-06-03 06:25:15.661676
pay_002106,cust_02431,6728.71,INR,CARD,SUCCESS,,1,0.744,2026-06-03 06:32:15.661676
pay_001662,cust_02565,1645.08,INR,UPI,SUCCESS,,1,0.886,2026-06-03 06:39:15.661676
pay_005866,cust_00552,1118.95,INR,CARD,FAILED,NETWORK_ERROR,2,0.557,2026-06-03 06:43:15.661676
pay_007344,cust_00124,873.28,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,0.921,2026-06-03 06:58:15.661676
pay_002036,cust_01486,16444.2,INR,NETBANKING,SUCCESS,,1,0.538,2026-06-03 07:02:15.661676
pay_002667,cust_02548,3563.65,INR,NETBANKING,SUCCESS,,1,0.629,2026-06-03 07:58:15.661676
pay_008487,cust_00452,2524.19,INR,NETBANKING,SUCCESS,,1,0.773,2026-06-03 08:46:15.661676
pay_005237,cust_00089,590.96,INR,UPI,FAILED,NETWORK_ERROR,3,0.867,2026-06-03 08:56:15.661676
pay_009534,cust_02632,1121.5,INR,WALLET,SUCCESS,,1,0.9,2026-06-03 09:28:15.661676
pay_000660,cust_02446,1610.84,INR,CARD,FAILED,FRAUD_SUSPECTED,1,0.887,2026-06-03 09:46:15.661676
pay_004408,cust_00367,1328.82,INR,CARD,SUCCESS,,1,0.593,2026-06-03 09:54:15.661676
pay_002767,cust_00735,1760.07,INR,CARD,SUCCESS,,1,0.717,2026-06-03 10:10:15.661676
pay_008861,cust_02312,2291.01,INR,WALLET,SUCCESS,,1,0.88,2026-06-03 10:18:15.661676
pay_008026,cust_01030,1620.37,INR,UPI,SUCCESS,,1,0.588,2026-06-03 10:20:15.661676
pay_002537,cust_01850,3946.77,INR,WALLET,SUCCESS,,1,0.766,2026-06-03 10:21:15.661676
pay_001824,cust_00264,1074.92,INR,NETBANKING,SUCCESS,,1,0.708,2026-06-03 10:34:15.661676
pay_003616,cust_01040,3254.23,INR,WALLET,SUCCESS,,1,0.753,2026-06-03 10:36:15.661676
pay_006769,cust_01149,6771.37,INR,NETBANKING,SUCCESS,,1,0.456,2026-06-03 10:56:15.661676
pay_009143,cust_00132,2206.39,INR,CARD,SUCCESS,,1,0.802,2026-06-03 11:04:15.661676
pay_007000,cust_02378,2487.44,INR,UPI,SUCCESS,,1,0.86,2026-06-03 11:14:15.661676
pay_003953,cust_02789,10376.28,INR,UPI,SUCCESS,,1,0.821,2026-06-03 11:16:15.661676
pay_009349,cust_00485,2943.61,INR,CARD,SUCCESS,,1,0.615,2026-06-03 11:32:15.661676
pay_007797,cust_00976,618.69,INR,UPI,SUCCESS,,1,0.973,2026-06-03 11:40:15.661676
pay_008736,cust_00259,1086.26,INR,UPI,FAILED,LIMIT_EXCEEDED,3,0.649,2026-06-03 12:04:15.661676
pay_009967,cust_02374,1225.0,INR,UPI,SUCCESS,,1,0.953,2026-06-03 12:05:15.661676
pay_004912,cust_00199,5219.83,INR,CARD,FAILED,FRAUD_SUSPECTED,3,0.853,2026-06-03 12:10:15.661676
pay_003476,cust_02332,646.99,INR,UPI,SUCCESS,,1,0.541,2026-06-03 12:41:15.661676
pay_008179,cust_02545,3313.05,INR,UPI,SUCCESS,,1,0.551,2026-06-03 12:43:15.661676
pay_007878,cust_02610,2348.8,INR,WALLET,SUCCESS,,1,0.507,2026-06-03 12:48:15.661676
pay_007605,cust_01504,2308.91,INR,CARD,SUCCESS,,1,0.533,2026-06-03 13:39:15.661676
pay_004694,cust_00197,2755.95,INR,CARD,SUCCESS,,1,0.741,2026-06-03 13:40:15.661676
pay_004206,cust_01698,1095.48,INR,UPI,SUCCESS,,1,0.855,2026-06-03 13:59:15.661676
pay_006690,cust_02010,1036.79,INR,CARD,SUCCESS,,1,0.849,2026-06-03 14:10:15.661676
pay_003176,cust_00271,990.34,INR,UPI,SUCCESS,,1,0.884,2026-06-03 14:18:15.661676
pay_003725,cust_01100,1099.24,INR,UPI,SUCCESS,,1,0.682,2026-06-03 14:26:15.661676
pay_002475,cust_01916,2305.5,INR,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,0.707,2026-06-03 14:27:15.661676
pay_000003,cust_02419,3035.56,INR,WALLET,SUCCESS,,1,0.568,2026-06-03 15:11:15.661676
pay_001025,cust_00785,7201.43,INR,UPI,SUCCESS,,1,0.902,2026-06-03 15:16:15.661676
pay_003843,cust_02530,3956.49,INR,NETBANKING,SUCCESS,,1,0.474,2026-06-03 15:39:15.661676
pay_008060,cust_00288,817.93,INR,UPI,SUCCESS,,1,0.914,2026-06-03 15:46:15.661676
pay_001734,cust_00428,1418.64,INR,CARD,SUCCESS,,1,0.776,2026-06-03 15:48:15.661676
pay_008946,cust_00306,1607.2,INR,UPI,SUCCESS,,1,0.689,2026-06-03 16:05:15.661676
pay_000450,cust_02970,774.82,INR,UPI,SUCCESS,,1,0.676,2026-06-03 16:08:15.661676
pay_004789,cust_02434,339.6,INR,WALLET,SUCCESS,,1,0.696,2026-06-03 16:25:15.661676
pay_004527,cust_01656,595.68,INR,CARD,SUCCESS,,1,0.958,2026-06-03 16:30:15.661676
pay_009545,cust_02641,5579.73,INR,UPI,SUCCESS,,1,0.608,2026-06-03 16:59:15.661676
pay_008419,cust_00842,1164.52,INR,NETBANKING,SUCCESS,,1,0.55,2026-06-03 17:01:15.661676
pay_000557,cust_00904,1224.04,INR,NETBANKING,SUCCESS,,1,0.74,2026-06-03 17:11:15.661676
pay_001376,cust_00805,1529.26,INR,UPI,SUCCESS,,1,0.727,2026-06-03 17:24:15.661676
pay_001409,cust_01883,1396.68,INR,UPI,SUCCESS,,1,0.806,2026-06-03 17:32:15.661676
pay_007289,cust_02951,3607.43,INR,CARD,SUCCESS,,1,0.601,2026-06-03 17:47:15.661676
pay_000724,cust_00237,3276.76,INR,CARD,SUCCESS,,1,0.946,2026-06-03 18:00:15.661676
pay_003312,cust_01384,2590.43,INR,UPI,SUCCESS,,1,0.871,2026-06-03 18:05:15.661676
pay_003735,cust_01348,3410.25,INR,CARD,SUCCESS,,1,0.987,2026-06-03 18:17:15.661676
pay_008342,cust_02537,1784.97,INR,NETBANKING,SUCCESS,,1,0.85,2026-06-03 18:22:15.661676
pay_006696,cust_00394,762.33,INR,UPI,SUCCESS,,1,0.613,2026-06-03 18:41:15.661676
pay_009232,cust_02626,3049.65,INR,WALLET,FAILED,USER_CANCELLED,1,0.765,2026-06-03 18:42:15.661676
pay_005928,cust_02245,2065.91,INR,WALLET,SUCCESS,,1,0.916,2026-06-03 19:32:15.661676
pay_002393,cust_02819,546.09,INR,CARD,SUCCESS,,1,0.517,2026-06-03 19:33:15.661676
pay_002237,cust_02378,1828.81,INR,NETBANKING,SUCCESS,,1,0.932,2026-06-03 20:13:15.661676
pay_003013,cust_02473,645.66,INR,WALLET,SUCCESS,,1,0.748,2026-06-03 20:47:15.661676
pay_008539,cust_02470,2358.23,INR,WALLET,SUCCESS,,1,0.68,2026-06-03 20:58:15.661676
pay_008096,cust_00688,14903.26,INR,WALLET,SUCCESS,,1,0.638,2026-06-03 21:27:15.661676
pay_007478,cust_01769,2113.97,INR,NETBANKING,SUCCESS,,1,0.882,2026-06-03 21:34:15.661676
pay_000344,cust_02778,1205.25,INR,WALLET,SUCCESS,,1,0.577,2026-06-03 21:47:15.661676
pay_006376,cust_00276,4353.73,INR,UPI,FAILED,CARD_EXPIRED,1,0.478,2026-06-03 22:11:15.661676
pay_009219,cust_02371,879.96,INR,WALLET,SUCCESS,,1,0.978,2026-06-03 22:14:15.661676
pay_004330,cust_02548,1311.02,INR,UPI,SUCCESS,,1,0.657,2026-06-03 23:11:15.661676
pay_006529,cust_01963,1836.62,INR,NETBANKING,SUCCESS,,1,0.918,2026-06-03 23:53:15.661676
pay_009781,cust_01079,1253.7,INR,UPI,SUCCESS,,1,0.799,2026-06-03 23:53:15.661676
pay_008677,cust_02531,2134.51,INR,NETBANKING,SUCCESS,,1,0.873,2026-06-03 23:55:15.661676
pay_009146,cust_00968,462.28,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,4,0.535,2026-06-04 00:05:15.661676
pay_002290,cust_01526,5641.45,INR,CARD,FAILED,LIMIT_EXCEEDED,4,0.965,2026-06-04 00:07:15.661676
pay_004945,cust_01932,7321.05,INR,UPI,SUCCESS,,1,0.88,2026-06-04 00:13:15.661676
pay_007005,cust_02738,3184.23,INR,WALLET,SUCCESS,,1,0.966,2026-06-04 00:30:15.661676
pay_002390,cust_01019,4138.96,INR,UPI,SUCCESS,,1,0.858,2026-06-04 00:34:15.661676
pay_008072,cust_00243,3101.86,INR,NETBANKING,SUCCESS,,1,0.65,2026-06-04 00:52:15.661676
pay_003750,cust_01544,555.96,INR,CARD,SUCCESS,,1,0.915,2026-06-04 01:20:15.661676
pay_000333,cust_01940,1921.08,INR,NETBANKING,SUCCESS,,1,0.553,2026-06-04 01:45:15.661676
pay_004235,cust_02471,517.79,INR,CARD,SUCCESS,,1,0.714,2026-06-04 01:49:15.661676
pay_002471,cust_02585,4265.79,INR,CARD,FAILED,CARD_EXPIRED,2,0.74,2026-06-04 02:00:15.661676
pay_006313,cust_00172,670.71,INR,CARD,SUCCESS,,1,0.511,2026-06-04 02:02:15.661676
pay_009610,cust_02763,2695.36,INR,UPI,SUCCESS,,1,0.898,2026-06-04 02:29:15.661676
pay_001541,cust_02371,1768.68,INR,NETBANKING,SUCCESS,,1,0.712,2026-06-04 02:37:15.661676
pay_009760,cust_02570,1163.41,INR,CARD,SUCCESS,,1,0.806,2026-06-04 02:37:15.661676
pay_008450,cust_02905,2358.78,INR,UPI,SUCCESS,,1,0.78,2026-06-04 02:57:15.661676
pay_000714,cust_01989,2488.19,INR,WALLET,SUCCESS,,1,0.668,2026-06-04 03:36:15.661676
pay_009800,cust_00257,701.72,INR,UPI,SUCCESS,,1,0.964,2026-06-04 03:44:15.661676
pay_009664,cust_02720,2168.14,INR,WALLET,SUCCESS,,1,0.629,2026-06-04 04:11:15.661676
pay_007379,cust_02471,2858.23,INR,CARD,SUCCESS,,1,0.801,2026-06-04 04:28:15.661676
pay_000667,cust_00720,1474.42,INR,WALLET,SUCCESS,,1,0.576,2026-06-04 04:41:15.661676
pay_007742,cust_02990,1615.75,INR,NETBANKING,SUCCESS,,1,0.84,2026-06-04 04:55:15.661676
pay_002451,cust_01940,868.74,INR,UPI,SUCCESS,,1,0.781,2026-06-04 05:12:15.661676
pay_002066,cust_01141,1134.33,INR,WALLET,SUCCESS,,1,0.962,2026-06-04 05:23:15.661676
pay_008376,cust_00399,1533.53,INR,WALLET,SUCCESS,,1,0.569,2026-06-04 05:36:15.661676
pay_006561,cust_00362,1418.98,INR,CARD,SUCCESS,,1,0.507,2026-06-04 06:04:15.661676
pay_000715,cust_02533,1754.42,INR,WALLET,SUCCESS,,1,0.925,2026-06-04 06:29:15.661676
pay_002369,cust_00855,740.1,INR,CARD,SUCCESS,,1,0.592,2026-06-04 06:33:15.661676
pay_009772,cust_01867,2268.85,INR,NETBANKING,SUCCESS,,1,0.458,2026-06-04 06:44:15.661676
pay_000387,cust_00165,2376.55,INR,UPI,SUCCESS,,1,0.63,2026-06-04 06:46:15.661676
pay_003824,cust_01119,2092.26,INR,WALLET,SUCCESS,,1,0.692,2026-06-04 06:47:15.661676
pay_007665,cust_00395,3694.32,INR,WALLET,SUCCESS,,1,0.877,2026-06-04 06:59:15.661676
pay_005160,cust_01118,732.06,INR,UPI,SUCCESS,,1,0.749,2026-06-04 06:59:15.661676
pay_002415,cust_01793,4081.13,INR,UPI,FAILED,INSUFFICIENT_FUNDS,4,0.526,2026-06-04 07:05:15.661676
pay_005388,cust_01264,539.14,INR,WALLET,SUCCESS,,1,0.802,2026-06-04 07:47:15.661676
pay_006519,cust_00343,207.95,INR,CARD,SUCCESS,,1,0.77,2026-06-04 07:54:15.661676
pay_002056,cust_02330,938.79,INR,WALLET,SUCCESS,,1,0.605,2026-06-04 08:15:15.661676
pay_009710,cust_00002,765.03,INR,WALLET,SUCCESS,,1,0.662,2026-06-04 08:35:15.661676
pay_001075,cust_02297,4011.87,INR,UPI,SUCCESS,,1,0.736,2026-06-04 08:36:15.661676
pay_002049,cust_01476,1390.87,INR,WALLET,FAILED,FRAUD_SUSPECTED,4,0.579,2026-06-04 09:10:15.661676
pay_008632,cust_00201,1435.36,INR,UPI,FAILED,BANK_ERROR,3,0.835,2026-06-04 09:35:15.661676
pay_001598,cust_01514,9376.82,INR,NETBANKING,SUCCESS,,1,0.514,2026-06-04 09:45:15.661676
pay_004758,cust_00861,5037.94,INR,WALLET,SUCCESS,,1,0.845,2026-06-04 09:50:15.661676
pay_007729,cust_01278,2436.01,INR,UPI,SUCCESS,,1,0.568,2026-06-04 09:56:15.661676
pay_006260,cust_00726,1387.03,INR,WALLET,SUCCESS,,1,0.981,2026-06-04 09:58:15.661676
pay_003125,cust_02100,1617.25,INR,WALLET,FAILED,USER_CANCELLED,4,0.487,2026-06-04 10:17:15.661676
pay_002520,cust_02145,914.95,INR,WALLET,SUCCESS,,1,0.651,2026-06-04 10:32:15.661676
pay_005324,cust_01666,2139.32,INR,NETBANKING,SUCCESS,,1,0.841,2026-06-04 10:39:15.661676
pay_005783,cust_00632,2606.75,INR,WALLET,SUCCESS,,1,0.686,2026-06-04 11:07:15.661676
pay_001962,cust_02466,2272.06,INR,UPI,SUCCESS,,1,0.943,2026-06-04 11:25:15.661676
pay_009085,cust_02512,5434.25,INR,NETBANKING,SUCCESS,,1,0.817,2026-06-04 12:47:15.661676
pay_005828,cust_02343,1858.45,INR,NETBANKING,SUCCESS,,1,0.567,2026-06-04 12:56:15.661676
pay_006464,cust_00669,2919.84,INR,NETBANKING,SUCCESS,,1,0.974,2026-06-04 12:59:15.661676
pay_008043,cust_02860,570.48,INR,WALLET,SUCCESS,,1,0.74,2026-06-04 13:00:15.661676
pay_007563,cust_01687,3936.14,INR,UPI,SUCCESS,,1,0.796,2026-06-04 13:01:15.661676
pay_002349,cust_00731,3148.82,INR,CARD,SUCCESS,,1,0.847,2026-06-04 13:22:15.661676
pay_003775,cust_01102,438.41,INR,WALLET,SUCCESS,,1,0.458,2026-06-04 13:25:15.661676
pay_002312,cust_02376,7602.02,INR,NETBANKING,SUCCESS,,1,0.573,2026-06-04 13:25:15.661676
pay_004715,cust_02826,1929.51,INR,NETBANKING,SUCCESS,,1,0.57,2026-06-04 13:34:15.661676
pay_004122,cust_01682,1619.95,INR,CARD,SUCCESS,,1,0.622,2026-06-04 13:36:15.661676
pay_008837,cust_02506,1168.21,INR,CARD,SUCCESS,,1,0.531,2026-06-04 13:36:15.661676
pay_000407,cust_00600,769.63,INR,NETBANKING,SUCCESS,,1,0.836,2026-06-04 13:39:15.661676
pay_002238,cust_02540,842.9,INR,WALLET,FAILED,NETWORK_ERROR,2,0.703,2026-06-04 14:53:15.661676
pay_000706,cust_00790,2936.01,INR,CARD,SUCCESS,,1,0.984,2026-06-04 14:59:15.661676
pay_002899,cust_00935,1436.61,INR,CARD,SUCCESS,,1,0.671,2026-06-04 15:02:15.661676
pay_004279,cust_02058,1712.14,INR,UPI,SUCCESS,,1,0.483,2026-06-04 15:04:15.661676
pay_000883,cust_01514,1222.25,INR,CARD,SUCCESS,,1,0.73,2026-06-04 15:16:15.661676
pay_007806,cust_02872,1159.53,INR,WALLET,SUCCESS,,1,0.507,2026-06-04 15:28:15.661676
pay_003043,cust_00245,1130.91,INR,WALLET,FAILED,USER_CANCELLED,1,0.554,2026-06-04 15:30:15.661676
pay_008447,cust_01003,3078.72,INR,NETBANKING,FAILED,BANK_ERROR,1,0.736,2026-06-04 15:56:15.661676
pay_001282,cust_02527,1600.42,INR,WALLET,SUCCESS,,1,0.478,2026-06-04 16:23:15.661676
pay_006713,cust_01082,5695.59,INR,NETBANKING,SUCCESS,,1,0.668,2026-06-04 16:34:15.661676
pay_009668,cust_02079,1331.33,INR,NETBANKING,SUCCESS,,1,0.852,2026-06-04 16:55:15.661676
pay_004365,cust_01791,1121.81,INR,NETBANKING,SUCCESS,,1,0.758,2026-06-04 17:02:15.661676
pay_000187,cust_00957,2640.15,INR,WALLET,SUCCESS,,1,0.705,2026-06-04 17:06:15.661676
pay_009681,cust_02296,1315.49,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.834,2026-06-04 17:26:15.661676
pay_000331,cust_01202,1790.41,INR,CARD,SUCCESS,,1,0.928,2026-06-04 17:27:15.661676
pay_001965,cust_00828,2819.98,INR,CARD,SUCCESS,,1,0.676,2026-06-04 17:28:15.661676
pay_004813,cust_02419,3064.26,INR,CARD,SUCCESS,,1,0.853,2026-06-04 17:32:15.661676
pay_001774,cust_02663,2112.62,INR,NETBANKING,SUCCESS,,1,0.568,2026-06-04 17:45:15.661676
pay_003135,cust_00903,1868.82,INR,UPI,SUCCESS,,1,0.965,2026-06-04 17:54:15.661676
pay_008774,cust_01799,3058.08,INR,UPI,SUCCESS,,1,0.492,2026-06-04 18:05:15.661676
pay_003282,cust_01026,1852.01,INR,CARD,SUCCESS,,1,0.6,2026-06-04 18:15:15.661676
pay_009868,cust_00019,1984.67,INR,WALLET,SUCCESS,,1,0.654,2026-06-04 18:22:15.661676
pay_003190,cust_02207,7814.19,INR,WALLET,SUCCESS,,1,0.46,2026-06-04 19:00:15.661676
pay_000698,cust_00765,664.55,INR,WALLET,SUCCESS,,1,0.701,2026-06-04 19:14:15.661676
pay_007062,cust_02064,2916.18,INR,CARD,SUCCESS,,1,0.918,2026-06-04 19:31:15.661676
pay_006787,cust_02801,3948.71,INR,NETBANKING,SUCCESS,,1,0.934,2026-06-04 19:38:15.661676
pay_004911,cust_00249,1194.4,INR,CARD,SUCCESS,,1,0.63,2026-06-04 20:33:15.661676
pay_000382,cust_01652,1119.33,INR,NETBANKING,SUCCESS,,1,0.758,2026-06-04 20:36:15.661676
pay_001524,cust_00747,839.2,INR,WALLET,SUCCESS,,1,0.923,2026-06-04 20:38:15.661676
pay_000441,cust_00893,2458.37,INR,UPI,SUCCESS,,1,0.828,2026-06-04 20:42:15.661676
pay_003758,cust_01555,9261.87,INR,UPI,FAILED,INSUFFICIENT_FUNDS,4,0.836,2026-06-04 20:44:15.661676
pay_005043,cust_01869,1577.65,INR,UPI,SUCCESS,,1,0.669,2026-06-04 20:48:15.661676
pay_000223,cust_00478,3130.69,INR,CARD,FAILED,NETWORK_ERROR,4,0.513,2026-06-04 20:49:15.661676
pay_006073,cust_01452,2096.4,INR,WALLET,SUCCESS,,1,0.778,2026-06-04 21:01:15.661676
pay_001969,cust_00529,1547.0,INR,NETBANKING,FAILED,BANK_ERROR,2,0.85,2026-06-04 21:02:15.661676
pay_009672,cust_01476,2466.95,INR,CARD,SUCCESS,,1,0.933,2026-06-04 21:04:15.661676
pay_004143,cust_02827,2452.95,INR,UPI,SUCCESS,,1,0.78,2026-06-04 21:06:15.661676
pay_005839,cust_02435,677.13,INR,WALLET,SUCCESS,,1,0.695,2026-06-04 21:06:15.661676
pay_001633,cust_02091,1080.48,INR,NETBANKING,SUCCESS,,1,0.738,2026-06-04 21:07:15.661676
pay_001135,cust_01699,1487.24,INR,WALLET,SUCCESS,,1,0.753,2026-06-04 21:08:15.661676
pay_000146,cust_00519,3379.42,INR,NETBANKING,FAILED,CARD_EXPIRED,2,0.794,2026-06-04 21:11:15.661676
pay_005112,cust_00412,13787.33,INR,NETBANKING,SUCCESS,,1,0.745,2026-06-04 21:21:15.661676
pay_004449,cust_02672,2656.05,INR,WALLET,SUCCESS,,1,0.507,2026-06-04 21:21:15.661676
pay_003850,cust_00879,574.49,INR,WALLET,SUCCESS,,1,0.827,2026-06-04 21:23:15.661676
pay_001976,cust_00701,1325.02,INR,CARD,SUCCESS,,1,0.608,2026-06-04 21:24:15.661676
pay_009439,cust_02716,3503.34,INR,CARD,SUCCESS,,1,0.878,2026-06-04 21:28:15.661676
pay_003274,cust_01004,3219.26,INR,NETBANKING,SUCCESS,,1,0.643,2026-06-04 21:49:15.661676
pay_008922,cust_01638,2475.54,INR,UPI,SUCCESS,,1,0.482,2026-06-04 21:55:15.661676
pay_007541,cust_02450,2945.12,INR,UPI,SUCCESS,,1,0.599,2026-06-04 21:56:15.661676
pay_000617,cust_00051,1973.41,INR,CARD,SUCCESS,,1,0.657,2026-06-04 22:12:15.661676
pay_008804,cust_01131,3005.14,INR,NETBANKING,SUCCESS,,1,0.987,2026-06-04 22:15:15.661676
pay_006200,cust_00912,1357.51,INR,CARD,SUCCESS,,1,0.463,2026-06-04 22:58:15.661676
