payment_id,amount,payment_method,failure_reason,attempt_number,customer_success_rate,action,recovery_success,simulated_probability
pay_007725,6699.37,NETBANKING,LIMIT_EXCEEDED,4,0.565,SEND_REMINDER,0,0.32249999999999995
pay_000950,2196.61,CARD,LIMIT_EXCEEDED,4,0.62,RETRY,0,0.04999999999999999
pay_000950,2196.61,CARD,LIMIT_EXCEEDED,4,0.62,SEND_REMINDER,0,0.35000000000000003
pay_002799,1356.0,UPI,USER_CANCELLED,3,0.489,RETRY,1,0.30450000000000005
pay_002799,1356.0,UPI,USER_CANCELLED,3,0.489,SEND_REMINDER,1,0.4345
pay_002964,776.47,NETBANKING,CARD_EXPIRED,2,0.947,RETRY,0,0.2535
pay_002964,776.47,NETBANKING,CARD_EXPIRED,2,0.947,SEND_REMINDER,1,0.7734999999999999
pay_009288,2473.68,WALLET,BANK_ERROR,4,0.976,RETRY,1,0.6779999999999999
pay_009288,2473.68,WALLET,BANK_ERROR,4,0.976,SEND_REMINDER,0,0.34800000000000003
pay_000270,2007.39,UPI,USER_CANCELLED,4,0.76,RETRY,0,0.37000000000000005
pay_000270,2007.39,UPI,USER_CANCELLED,4,0.76,SEND_REMINDER,0,0.49999999999999994
pay_006052,4088.89,WALLET,NETWORK_ERROR,2,0.824,RETRY,0,0.712
pay_006052,4088.89,WALLET,NETWORK_ERROR,2,0.824,SEND_REMINDER,0,0.442
pay_001361,1786.03,NETBANKING,BANK_ERROR,2,0.479,RETRY,0,0.5694999999999999
pay_001361,1786.03,NETBANKING,BANK_ERROR,2,0.479,SEND_REMINDER,0,0.2395
pay_003877,3866.14,NETBANKING,USER_CANCELLED,2,0.451,RETRY,0,0.3555000000000001
pay_003877,3866.14,NETBANKING,USER_CANCELLED,2,0.451,SEND_REMINDER,1,0.4855
pay_007077,3430.84,NETBANKING,FRAUD_SUSPECTED,2,0.495,RETRY,0,0.01
pay_007077,3430.84,NETBANKING,FRAUD_SUSPECTED,2,0.495,SEND_REMINDER,0,0.01
pay_003147,1026.49,CARD,TIMEOUT,3,0.673,RETRY,1,0.5265
pay_003147,1026.49,CARD,TIMEOUT,3,0.673,SEND_REMINDER,0,0.29650000000000004
pay_005220,692.87,WALLET,INSUFFICIENT_FUNDS,1,0.604,RETRY,1,0.302
pay_005220,692.87,WALLET,INSUFFICIENT_FUNDS,1,0.604,SEND_REMINDER,0,0.6020000000000001
pay_008815,2322.25,NETBANKING,TIMEOUT,3,0.854,RETRY,1,0.6169999999999999
pay_008815,2322.25,NETBANKING,TIMEOUT,3,0.854,SEND_REMINDER,1,0.387
pay_005303,3591.48,UPI,LIMIT_EXCEEDED,3,0.752,RETRY,1,0.186
pay_005303,3591.48,UPI,LIMIT_EXCEEDED,3,0.752,SEND_REMINDER,0,0.486
pay_005814,922.0,NETBANKING,NETWORK_ERROR,3,0.506,RETRY,1,0.483
pay_005814,922.0,NETBANKING,NETWORK_ERROR,3,0.506,SEND_REMINDER,0,0.21300000000000002
pay_005870,1327.12,NETBANKING,BANK_ERROR,1,0.985,RETRY,1,0.8925000000000001
pay_005870,1327.12,NETBANKING,BANK_ERROR,1,0.985,SEND_REMINDER,0,0.5625
pay_009045,1420.52,CARD,BANK_ERROR,2,0.514,RETRY,1,0.587
pay_009045,1420.52,CARD,BANK_ERROR,2,0.514,SEND_REMINDER,0,0.257
pay_007433,2615.0,CARD,TIMEOUT,4,0.514,RETRY,0,0.37699999999999995
pay_007433,2615.0,CARD,TIMEOUT,4,0.514,SEND_REMINDER,0,0.14700000000000002
pay_000884,4168.57,WALLET,USER_CANCELLED,1,0.98,RETRY,1,0.6900000000000001
pay_000884,4168.57,WALLET,USER_CANCELLED,1,0.98,SEND_REMINDER,1,0.82
pay_001486,3812.62,CARD,TIMEOUT,1,0.453,RETRY,1,0.5565
pay_001486,3812.62,CARD,TIMEOUT,1,0.453,SEND_REMINDER,1,0.3265
pay_001260,1729.15,UPI,CARD_EXPIRED,2,0.829,RETRY,0,0.1945
pay_001260,1729.15,UPI,CARD_EXPIRED,2,0.829,SEND_REMINDER,1,0.7144999999999999
pay_000920,2111.75,CARD,INSUFFICIENT_FUNDS,1,0.592,RETRY,0,0.296
pay_000920,2111.75,CARD,INSUFFICIENT_FUNDS,1,0.592,SEND_REMINDER,1,0.5960000000000001
pay_000749,1108.53,UPI,INSUFFICIENT_FUNDS,4,0.736,RETRY,1,0.15799999999999997
pay_000749,1108.53,UPI,INSUFFICIENT_FUNDS,4,0.736,SEND_REMINDER,1,0.458
pay_007589,2482.68,CARD,LIMIT_EXCEEDED,3,0.702,RETRY,0,0.16099999999999998
pay_007589,2482.68,CARD,LIMIT_EXCEEDED,3,0.702,SEND_REMINDER,1,0.46099999999999997
pay_005957,1638.43,UPI,CARD_EXPIRED,3,0.612,RETRY,0,0.016000000000000014
pay_005957,1638.43,UPI,CARD_EXPIRED,3,0.612,SEND_REMINDER,1,0.5359999999999999
pay_000731,2114.72,UPI,LIMIT_EXCEEDED,1,0.571,RETRY,0,0.2355
pay_000731,2114.72,UPI,LIMIT_EXCEEDED,1,0.571,SEND_REMINDER,0,0.5355
pay_005369,1222.79,CARD,FRAUD_SUSPECTED,3,0.8,RETRY,0,0.01
pay_005369,1222.79,CARD,FRAUD_SUSPECTED,3,0.8,SEND_REMINDER,0,0.01
pay_002532,861.69,WALLET,BANK_ERROR,3,0.623,RETRY,1,0.5715
pay_002532,861.69,WALLET,BANK_ERROR,3,0.623,SEND_REMINDER,1,0.2415
pay_004626,4960.27,NETBANKING,USER_CANCELLED,1,0.678,RETRY,1,0.5390000000000001
pay_004626,4960.27,NETBANKING,USER_CANCELLED,1,0.678,SEND_REMINDER,1,0.669
pay_008502,1259.77,UPI,NETWORK_ERROR,1,0.501,RETRY,1,0.6205
pay_008502,1259.77,UPI,NETWORK_ERROR,1,0.501,SEND_REMINDER,1,0.35050000000000003
pay_008673,1713.07,WALLET,TIMEOUT,1,0.597,RETRY,1,0.6285
pay_008673,1713.07,WALLET,TIMEOUT,1,0.597,SEND_REMINDER,1,0.3985
pay_006165,6396.78,UPI,USER_CANCELLED,4,0.778,RETRY,0,0.37900000000000006
pay_006165,6396.78,UPI,USER_CANCELLED,4,0.778,SEND_REMINDER,1,0.5089999999999999
pay_007229,2056.0,UPI,FRAUD_SUSPECTED,1,0.598,RETRY,0,0.01
pay_007229,2056.0,UPI,FRAUD_SUSPECTED,1,0.598,SEND_REMINDER,0,0.01
pay_000949,1743.29,WALLET,BANK_ERROR,3,0.663,RETRY,1,0.5915
pay_000949,1743.29,WALLET,BANK_ERROR,3,0.663,SEND_REMINDER,0,0.2615
pay_001470,2580.35,WALLET,BANK_ERROR,2,0.821,RETRY,1,0.7404999999999999
pay_001470,2580.35,WALLET,BANK_ERROR,2,0.821,SEND_REMINDER,0,0.4105
pay_003212,704.56,CARD,FRAUD_SUSPECTED,3,0.466,RETRY,0,0.01
pay_003212,704.56,CARD,FRAUD_SUSPECTED,3,0.466,SEND_REMINDER,0,0.01
pay_008494,1159.54,WALLET,BANK_ERROR,4,0.626,RETRY,0,0.5030000000000001
pay_008494,1159.54,WALLET,BANK_ERROR,4,0.626,SEND_REMINDER,0,0.173
pay_002832,863.01,WALLET,BANK_ERROR,3,0.571,RETRY,0,0.5455
pay_002832,863.01,WALLET,BANK_ERROR,3,0.571,SEND_REMINDER,0,0.21549999999999997
pay_009939,658.28,WALLET,NETWORK_ERROR,1,0.721,RETRY,0,0.7304999999999999
pay_009939,658.28,WALLET,NETWORK_ERROR,1,0.721,SEND_REMINDER,0,0.4605
pay_009013,240.64,WALLET,BANK_ERROR,1,0.632,RETRY,1,0.716
pay_009013,240.64,WALLET,BANK_ERROR,1,0.632,SEND_REMINDER,1,0.386
pay_009442,1478.98,NETBANKING,BANK_ERROR,2,0.472,RETRY,0,0.5660000000000001
pay_009442,1478.98,NETBANKING,BANK_ERROR,2,0.472,SEND_REMINDER,0,0.236
pay_004382,2081.72,WALLET,NETWORK_ERROR,1,0.477,RETRY,0,0.6085
pay_004382,2081.72,WALLET,NETWORK_ERROR,1,0.477,SEND_REMINDER,0,0.3385
pay_008357,1727.74,WALLET,BANK_ERROR,1,0.609,RETRY,1,0.7045
pay_008357,1727.74,WALLET,BANK_ERROR,1,0.609,SEND_REMINDER,0,0.3745
pay_000788,2610.62,CARD,BANK_ERROR,4,0.688,RETRY,1,0.534
pay_000788,2610.62,CARD,BANK_ERROR,4,0.688,SEND_REMINDER,0,0.20399999999999996
pay_008036,8851.16,NETBANKING,NETWORK_ERROR,4,0.676,RETRY,0,0.49799999999999994
pay_008036,8851.16,NETBANKING,NETWORK_ERROR,4,0.676,SEND_REMINDER,0,0.22800000000000004
pay_007805,1590.1,WALLET,BANK_ERROR,4,0.58,RETRY,1,0.4799999999999999
pay_007805,1590.1,WALLET,BANK_ERROR,4,0.58,SEND_REMINDER,1,0.14999999999999997
pay_001881,3912.3,WALLET,LIMIT_EXCEEDED,3,0.759,RETRY,0,0.1895
pay_001881,3912.3,WALLET,LIMIT_EXCEEDED,3,0.759,SEND_REMINDER,0,0.48949999999999994
pay_008277,12937.66,NETBANKING,INSUFFICIENT_FUNDS,3,0.909,RETRY,0,0.3145
pay_008277,12937.66,NETBANKING,INSUFFICIENT_FUNDS,3,0.909,SEND_REMINDER,1,0.6145
pay_006372,1555.75,WALLET,BANK_ERROR,2,0.471,RETRY,1,0.5654999999999999
pay_006372,1555.75,WALLET,BANK_ERROR,2,0.471,SEND_REMINDER,0,0.2355
pay_005838,5741.81,WALLET,NETWORK_ERROR,3,0.83,RETRY,1,0.6449999999999999
pay_005838,5741.81,WALLET,NETWORK_ERROR,3,0.83,SEND_REMINDER,1,0.375
pay_006838,438.61,CARD,CARD_EXPIRED,1,0.964,RETRY,0,0.332
pay_006838,438.61,CARD,CARD_EXPIRED,1,0.964,SEND_REMINDER,1,0.852
pay_001356,227.5,CARD,LIMIT_EXCEEDED,1,0.514,RETRY,0,0.20700000000000002
pay_001356,227.5,CARD,LIMIT_EXCEEDED,1,0.514,SEND_REMINDER,0,0.507
pay_000684,2674.45,WALLET,NETWORK_ERROR,4,0.505,RETRY,0,0.41250000000000003
pay_000684,2674.45,WALLET,NETWORK_ERROR,4,0.505,SEND_REMINDER,0,0.14250000000000002
pay_005081,816.58,WALLET,BANK_ERROR,1,0.633,RETRY,1,0.7165
pay_005081,816.58,WALLET,BANK_ERROR,1,0.633,SEND_REMINDER,0,0.3865
pay_005402,1315.72,NETBANKING,LIMIT_EXCEEDED,3,0.615,RETRY,0,0.1175
pay_005402,1315.72,NETBANKING,LIMIT_EXCEEDED,3,0.615,SEND_REMINDER,0,0.4175
pay_006045,1973.68,NETBANKING,USER_CANCELLED,4,0.683,RETRY,1,0.3315000000000001
pay_006045,1973.68,NETBANKING,USER_CANCELLED,4,0.683,SEND_REMINDER,0,0.46149999999999997
pay_001448,2890.23,NETBANKING,NETWORK_ERROR,1,0.868,RETRY,1,0.804
pay_001448,2890.23,NETBANKING,NETWORK_ERROR,1,0.868,SEND_REMINDER,1,0.534
pay_005367,5380.75,WALLET,CARD_EXPIRED,3,0.979,RETRY,0,0.1995
pay_005367,5380.75,WALLET,CARD_EXPIRED,3,0.979,SEND_REMINDER,0,0.7194999999999999
pay_002793,1299.33,NETBANKING,FRAUD_SUSPECTED,1,0.735,RETRY,0,0.027500000000000017
pay_002793,1299.33,NETBANKING,FRAUD_SUSPECTED,1,0.735,SEND_REMINDER,0,0.027500000000000017
pay_000201,2407.22,CARD,BANK_ERROR,4,0.794,RETRY,1,0.587
pay_000201,2407.22,CARD,BANK_ERROR,4,0.794,SEND_REMINDER,1,0.257
pay_000368,1826.35,UPI,INSUFFICIENT_FUNDS,3,0.711,RETRY,0,0.21549999999999997
pay_000368,1826.35,UPI,INSUFFICIENT_FUNDS,3,0.711,SEND_REMINDER,0,0.5155
pay_007285,4913.63,UPI,CARD_EXPIRED,4,0.871,RETRY,0,0.07550000000000001
pay_007285,4913.63,UPI,CARD_EXPIRED,4,0.871,SEND_REMINDER,1,0.5954999999999999
pay_007773,1433.17,WALLET,USER_CANCELLED,4,0.58,RETRY,0,0.28
pay_007773,1433.17,WALLET,USER_CANCELLED,4,0.58,SEND_REMINDER,1,0.40999999999999986
pay_000377,3633.15,WALLET,INSUFFICIENT_FUNDS,1,0.96,RETRY,1,0.48
pay_000377,3633.15,WALLET,INSUFFICIENT_FUNDS,1,0.96,SEND_REMINDER,1,0.78
pay_003145,2555.01,NETBANKING,TIMEOUT,1,0.964,RETRY,1,0.8119999999999999
pay_003145,2555.01,NETBANKING,TIMEOUT,1,0.964,SEND_REMINDER,0,0.5820000000000001
pay_002248,623.75,UPI,INSUFFICIENT_FUNDS,2,0.98,RETRY,1,0.42
pay_002248,623.75,UPI,INSUFFICIENT_FUNDS,2,0.98,SEND_REMINDER,1,0.72
pay_009719,2909.93,CARD,NETWORK_ERROR,2,0.567,RETRY,0,0.5834999999999999
pay_009719,2909.93,CARD,NETWORK_ERROR,2,0.567,SEND_REMINDER,1,0.3135
pay_001814,3705.12,NETBANKING,LIMIT_EXCEEDED,4,0.766,RETRY,0,0.123
pay_001814,3705.12,NETBANKING,LIMIT_EXCEEDED,4,0.766,SEND_REMINDER,0,0.423
pay_000889,2900.17,UPI,INSUFFICIENT_FUNDS,2,0.492,RETRY,0,0.176
pay_000889,2900.17,UPI,INSUFFICIENT_FUNDS,2,0.492,SEND_REMINDER,0,0.47600000000000003
pay_005120,3475.42,NETBANKING,TIMEOUT,3,0.749,RETRY,1,0.5644999999999999
pay_005120,3475.42,NETBANKING,TIMEOUT,3,0.749,SEND_REMINDER,0,0.3345
pay_000361,2739.35,WALLET,BANK_ERROR,1,0.73,RETRY,0,0.765
pay_000361,2739.35,WALLET,BANK_ERROR,1,0.73,SEND_REMINDER,1,0.435
pay_002179,9126.02,CARD,CARD_EXPIRED,3,0.91,RETRY,0,0.16500000000000004
pay_002179,9126.02,CARD,CARD_EXPIRED,3,0.91,SEND_REMINDER,0,0.6849999999999999
pay_005272,14333.11,NETBANKING,BANK_ERROR,3,0.868,RETRY,1,0.6940000000000001
pay_005272,14333.11,NETBANKING,BANK_ERROR,3,0.868,SEND_REMINDER,0,0.364
pay_000813,5753.61,NETBANKING,INSUFFICIENT_FUNDS,2,0.598,RETRY,0,0.22899999999999998
pay_000813,5753.61,NETBANKING,INSUFFICIENT_FUNDS,2,0.598,SEND_REMINDER,1,0.5289999999999999
pay_009918,1174.94,NETBANKING,LIMIT_EXCEEDED,1,0.487,RETRY,0,0.1935
pay_009918,1174.94,NETBANKING,LIMIT_EXCEEDED,1,0.487,SEND_REMINDER,0,0.4935
pay_007720,672.79,WALLET,BANK_ERROR,1,0.8,RETRY,1,0.8
pay_007720,672.79,WALLET,BANK_ERROR,1,0.8,SEND_REMINDER,0,0.47000000000000003
pay_009869,2449.8,NETBANKING,INSUFFICIENT_FUNDS,2,0.831,RETRY,0,0.3455
pay_009869,2449.8,NETBANKING,INSUFFICIENT_FUNDS,2,0.831,SEND_REMINDER,0,0.6455
pay_008014,1729.03,CARD,NETWORK_ERROR,2,0.71,RETRY,1,0.655
pay_008014,1729.03,CARD,NETWORK_ERROR,2,0.71,SEND_REMINDER,0,0.385
pay_003463,2049.51,NETBANKING,LIMIT_EXCEEDED,3,0.927,RETRY,0,0.2735
pay_003463,2049.51,NETBANKING,LIMIT_EXCEEDED,3,0.927,SEND_REMINDER,1,0.5735
pay_007867,3598.05,CARD,BANK_ERROR,2,0.83,RETRY,1,0.7449999999999999
pay_007867,3598.05,CARD,BANK_ERROR,2,0.83,SEND_REMINDER,1,0.415
pay_005582,4098.78,UPI,BANK_ERROR,1,0.81,RETRY,0,0.805
pay_005582,4098.78,UPI,BANK_ERROR,1,0.81,SEND_REMINDER,1,0.47500000000000003
pay_008552,998.38,UPI,TIMEOUT,1,0.663,RETRY,1,0.6615
pay_008552,998.38,UPI,TIMEOUT,1,0.663,SEND_REMINDER,1,0.43150000000000005
pay_008417,1716.74,UPI,LIMIT_EXCEEDED,2,0.826,RETRY,0,0.293
pay_008417,1716.74,UPI,LIMIT_EXCEEDED,2,0.826,SEND_REMINDER,0,0.593
pay_006817,375.54,CARD,BANK_ERROR,3,0.688,RETRY,0,0.604
pay_006817,375.54,CARD,BANK_ERROR,3,0.688,SEND_REMINDER,1,0.27399999999999997
pay_005446,1513.97,UPI,LIMIT_EXCEEDED,4,0.536,RETRY,0,0.01
pay_005446,1513.97,UPI,LIMIT_EXCEEDED,4,0.536,SEND_REMINDER,0,0.308
pay_002125,1840.83,WALLET,TIMEOUT,3,0.543,RETRY,0,0.4614999999999999
pay_002125,1840.83,WALLET,TIMEOUT,3,0.543,SEND_REMINDER,0,0.23150000000000004
pay_001208,1063.88,WALLET,CARD_EXPIRED,3,0.677,RETRY,0,0.04850000000000004
pay_001208,1063.88,WALLET,CARD_EXPIRED,3,0.677,SEND_REMINDER,0,0.5685
pay_003041,2945.91,WALLET,BANK_ERROR,2,0.583,RETRY,1,0.6214999999999999
pay_003041,2945.91,WALLET,BANK_ERROR,2,0.583,SEND_REMINDER,0,0.2915
pay_001309,4310.1,UPI,LIMIT_EXCEEDED,1,0.51,RETRY,0,0.20500000000000002
pay_001309,4310.1,UPI,LIMIT_EXCEEDED,1,0.51,SEND_REMINDER,1,0.505
pay_000896,3038.04,CARD,CARD_EXPIRED,1,0.924,RETRY,1,0.31200000000000006
pay_000896,3038.04,CARD,CARD_EXPIRED,1,0.924,SEND_REMINDER,1,0.8320000000000001
pay_008204,952.24,UPI,CARD_EXPIRED,4,0.566,RETRY,0,0.01
pay_008204,952.24,UPI,CARD_EXPIRED,4,0.566,SEND_REMINDER,0,0.443
pay_001081,1367.96,WALLET,CARD_EXPIRED,2,0.675,RETRY,0,0.11750000000000005
pay_001081,1367.96,WALLET,CARD_EXPIRED,2,0.675,SEND_REMINDER,1,0.6375
pay_003320,11568.4,WALLET,BANK_ERROR,2,0.895,RETRY,1,0.7775000000000001
pay_003320,11568.4,WALLET,BANK_ERROR,2,0.895,SEND_REMINDER,1,0.44750000000000006
pay_001892,1817.36,NETBANKING,TIMEOUT,2,0.821,RETRY,1,0.6704999999999999
pay_001892,1817.36,NETBANKING,TIMEOUT,2,0.821,SEND_REMINDER,1,0.44049999999999995
pay_005390,316.6,CARD,CARD_EXPIRED,4,0.639,RETRY,0,0.01
pay_005390,316.6,CARD,CARD_EXPIRED,4,0.639,SEND_REMINDER,0,0.4795
pay_009236,632.72,UPI,BANK_ERROR,1,0.552,RETRY,0,0.676
pay_009236,632.72,UPI,BANK_ERROR,1,0.552,SEND_REMINDER,1,0.34600000000000003
pay_006673,2428.95,CARD,BANK_ERROR,1,0.569,RETRY,1,0.6845
pay_006673,2428.95,CARD,BANK_ERROR,1,0.569,SEND_REMINDER,0,0.3545
pay_000034,775.75,NETBANKING,INSUFFICIENT_FUNDS,2,0.952,RETRY,0,0.40599999999999997
pay_000034,775.75,NETBANKING,INSUFFICIENT_FUNDS,2,0.952,SEND_REMINDER,1,0.706
pay_000598,826.33,UPI,BANK_ERROR,3,0.954,RETRY,1,0.737
pay_000598,826.33,UPI,BANK_ERROR,3,0.954,SEND_REMINDER,0,0.4069999999999999
pay_001223,3001.96,CARD,BANK_ERROR,4,0.656,RETRY,0,0.518
pay_001223,3001.96,CARD,BANK_ERROR,4,0.656,SEND_REMINDER,1,0.188
pay_004251,4273.87,UPI,USER_CANCELLED,3,0.538,RETRY,1,0.32900000000000007
pay_004251,4273.87,UPI,USER_CANCELLED,3,0.538,SEND_REMINDER,1,0.45899999999999996
pay_004497,949.43,WALLET,FRAUD_SUSPECTED,4,0.809,RETRY,0,0.01
pay_004497,949.43,WALLET,FRAUD_SUSPECTED,4,0.809,SEND_REMINDER,0,0.01
pay_005361,1742.35,CARD,BANK_ERROR,1,0.526,RETRY,1,0.663
pay_005361,1742.35,CARD,BANK_ERROR,1,0.526,SEND_REMINDER,0,0.333
pay_001256,686.97,WALLET,USER_CANCELLED,1,0.47,RETRY,0,0.43500000000000005
pay_001256,686.97,WALLET,USER_CANCELLED,1,0.47,SEND_REMINDER,1,0.565
pay_004092,5633.03,CARD,INSUFFICIENT_FUNDS,4,0.79,RETRY,0,0.185
pay_004092,5633.03,CARD,INSUFFICIENT_FUNDS,4,0.79,SEND_REMINDER,1,0.48500000000000004
pay_009865,1983.22,WALLET,NETWORK_ERROR,2,0.61,RETRY,1,0.605
pay_009865,1983.22,WALLET,NETWORK_ERROR,2,0.61,SEND_REMINDER,1,0.335
pay_003701,4239.23,NETBANKING,CARD_EXPIRED,3,0.865,RETRY,0,0.14250000000000002
pay_003701,4239.23,NETBANKING,CARD_EXPIRED,3,0.865,SEND_REMINDER,0,0.6625
pay_009177,4944.79,WALLET,USER_CANCELLED,4,0.874,RETRY,0,0.427
pay_009177,4944.79,WALLET,USER_CANCELLED,4,0.874,SEND_REMINDER,1,0.5569999999999999
pay_001332,4793.47,WALLET,INSUFFICIENT_FUNDS,1,0.947,RETRY,0,0.4735
pay_001332,4793.47,WALLET,INSUFFICIENT_FUNDS,1,0.947,SEND_REMINDER,1,0.7735000000000001
pay_003831,1537.6,UPI,TIMEOUT,3,0.508,RETRY,1,0.44399999999999995
pay_003831,1537.6,UPI,TIMEOUT,3,0.508,SEND_REMINDER,0,0.21400000000000002
pay_005282,3063.29,UPI,BANK_ERROR,1,0.604,RETRY,0,0.702
pay_005282,3063.29,UPI,BANK_ERROR,1,0.604,SEND_REMINDER,0,0.372
pay_005205,12153.48,WALLET,BANK_ERROR,1,0.644,RETRY,1,0.722
pay_005205,12153.48,WALLET,BANK_ERROR,1,0.644,SEND_REMINDER,0,0.392
pay_009105,818.52,UPI,LIMIT_EXCEEDED,3,0.867,RETRY,0,0.2435
pay_009105,818.52,UPI,LIMIT_EXCEEDED,3,0.867,SEND_REMINDER,0,0.5435
pay_007661,5419.82,CARD,INSUFFICIENT_FUNDS,1,0.944,RETRY,0,0.472
pay_007661,5419.82,CARD,INSUFFICIENT_FUNDS,1,0.944,SEND_REMINDER,1,0.772
pay_000877,1195.01,NETBANKING,INSUFFICIENT_FUNDS,2,0.648,RETRY,0,0.254
pay_000877,1195.01,NETBANKING,INSUFFICIENT_FUNDS,2,0.648,SEND_REMINDER,0,0.554
pay_003210,2594.06,CARD,LIMIT_EXCEEDED,1,0.986,RETRY,1,0.443
pay_003210,2594.06,CARD,LIMIT_EXCEEDED,1,0.986,SEND_REMINDER,1,0.743
pay_007261,8838.8,NETBANKING,LIMIT_EXCEEDED,1,0.946,RETRY,1,0.423
pay_007261,8838.8,NETBANKING,LIMIT_EXCEEDED,1,0.946,SEND_REMINDER,1,0.723
pay_003334,2861.95,CARD,INSUFFICIENT_FUNDS,2,0.728,RETRY,1,0.294
pay_003334,2861.95,CARD,INSUFFICIENT_FUNDS,2,0.728,SEND_REMINDER,0,0.5940000000000001
pay_005694,782.33,UPI,FRAUD_SUSPECTED,1,0.986,RETRY,0,0.15300000000000002
pay_005694,782.33,UPI,FRAUD_SUSPECTED,1,0.986,SEND_REMINDER,1,0.15300000000000002
pay_006626,350.86,CARD,USER_CANCELLED,3,0.698,RETRY,1,0.40900000000000003
pay_006626,350.86,CARD,USER_CANCELLED,3,0.698,SEND_REMINDER,0,0.5389999999999999
pay_006552,4561.77,NETBANKING,FRAUD_SUSPECTED,3,0.621,RETRY,0,0.01
pay_006552,4561.77,NETBANKING,FRAUD_SUSPECTED,3,0.621,SEND_REMINDER,0,0.01
pay_007882,1493.68,CARD,BANK_ERROR,1,0.535,RETRY,1,0.6675
pay_007882,1493.68,CARD,BANK_ERROR,1,0.535,SEND_REMINDER,1,0.3375
pay_006623,2421.92,UPI,FRAUD_SUSPECTED,4,0.711,RETRY,0,0.01
pay_006623,2421.92,UPI,FRAUD_SUSPECTED,4,0.711,SEND_REMINDER,0,0.01
pay_007098,1718.15,CARD,USER_CANCELLED,2,0.916,RETRY,0,0.5880000000000001
pay_007098,1718.15,CARD,USER_CANCELLED,2,0.916,SEND_REMINDER,0,0.718
pay_009592,1408.91,CARD,INSUFFICIENT_FUNDS,4,0.637,RETRY,0,0.10849999999999999
pay_009592,1408.91,CARD,INSUFFICIENT_FUNDS,4,0.637,SEND_REMINDER,1,0.40850000000000003
pay_000811,1556.98,UPI,USER_CANCELLED,4,0.949,RETRY,0,0.4645000000000001
pay_000811,1556.98,UPI,USER_CANCELLED,4,0.949,SEND_REMINDER,1,0.5945
pay_009139,1108.98,UPI,BANK_ERROR,3,0.572,RETRY,0,0.5459999999999999
pay_009139,1108.98,UPI,BANK_ERROR,3,0.572,SEND_REMINDER,0,0.21599999999999997
pay_009484,2252.96,NETBANKING,USER_CANCELLED,1,0.739,RETRY,0,0.5695000000000001
pay_009484,2252.96,NETBANKING,USER_CANCELLED,1,0.739,SEND_REMINDER,1,0.6995
pay_006512,3662.24,UPI,BANK_ERROR,1,0.56,RETRY,1,0.68
pay_006512,3662.24,UPI,BANK_ERROR,1,0.56,SEND_REMINDER,0,0.35000000000000003
pay_001918,1100.28,NETBANKING,USER_CANCELLED,1,0.97,RETRY,1,0.685
pay_001918,1100.28,NETBANKING,USER_CANCELLED,1,0.97,SEND_REMINDER,1,0.815
pay_002100,3478.34,CARD,BANK_ERROR,4,0.897,RETRY,1,0.6385000000000001
pay_002100,3478.34,CARD,BANK_ERROR,4,0.897,SEND_REMINDER,0,0.30849999999999994
pay_005094,7067.64,UPI,NETWORK_ERROR,3,0.76,RETRY,1,0.61
pay_005094,7067.64,UPI,NETWORK_ERROR,3,0.76,SEND_REMINDER,0,0.34
pay_005166,3939.85,WALLET,CARD_EXPIRED,4,0.733,RETRY,0,0.01
pay_005166,3939.85,WALLET,CARD_EXPIRED,4,0.733,SEND_REMINDER,0,0.5265
pay_005009,1004.87,UPI,INSUFFICIENT_FUNDS,4,0.698,RETRY,0,0.13899999999999996
pay_005009,1004.87,UPI,INSUFFICIENT_FUNDS,4,0.698,SEND_REMINDER,1,0.439
pay_006997,3345.01,WALLET,LIMIT_EXCEEDED,2,0.651,RETRY,0,0.20550000000000002
pay_006997,3345.01,WALLET,LIMIT_EXCEEDED,2,0.651,SEND_REMINDER,0,0.5055000000000001
pay_004745,6525.49,NETBANKING,INSUFFICIENT_FUNDS,1,0.8,RETRY,1,0.4
pay_004745,6525.49,NETBANKING,INSUFFICIENT_FUNDS,1,0.8,SEND_REMINDER,0,0.7000000000000001
pay_008908,528.39,UPI,BANK_ERROR,1,0.831,RETRY,0,0.8155
pay_008908,528.39,UPI,BANK_ERROR,1,0.831,SEND_REMINDER,0,0.4855
pay_003653,2580.71,WALLET,BANK_ERROR,4,0.762,RETRY,0,0.571
pay_003653,2580.71,WALLET,BANK_ERROR,4,0.762,SEND_REMINDER,0,0.241
pay_008284,171.66,UPI,CARD_EXPIRED,4,0.713,RETRY,0,0.01
pay_008284,171.66,UPI,CARD_EXPIRED,4,0.713,SEND_REMINDER,0,0.5165
pay_004881,4003.91,NETBANKING,NETWORK_ERROR,1,0.452,RETRY,1,0.596
pay_004881,4003.91,NETBANKING,NETWORK_ERROR,1,0.452,SEND_REMINDER,0,0.32600000000000007
pay_007786,1896.48,NETBANKING,FRAUD_SUSPECTED,3,0.807,RETRY,0,0.01
pay_007786,1896.48,NETBANKING,FRAUD_SUSPECTED,3,0.807,SEND_REMINDER,0,0.01
pay_000666,1968.73,CARD,USER_CANCELLED,4,0.743,RETRY,1,0.3615000000000001
pay_000666,1968.73,CARD,USER_CANCELLED,4,0.743,SEND_REMINDER,0,0.4915
pay_003599,2365.91,WALLET,LIMIT_EXCEEDED,3,0.679,RETRY,0,0.14950000000000002
